"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N"
"id","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities"
"1500000US490351127004","Block Group 4, Census Tract 1127, Salt Lake County, Utah","96","96","0","0","96","0","0","0","0","0"
"1500000US490351128041","Block Group 1, Census Tract 1128.04, Salt Lake County, Utah","9","0","0","0","0","0","9","0","0","9"
"1500000US490351128042","Block Group 2, Census Tract 1128.04, Salt Lake County, Utah","3","0","0","0","0","0","3","0","0","3"
"1500000US490351128043","Block Group 3, Census Tract 1128.04, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128044","Block Group 4, Census Tract 1128.04, Salt Lake County, Utah","6","0","0","0","0","0","6","0","0","6"
"1500000US490351128051","Block Group 1, Census Tract 1128.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128052","Block Group 2, Census Tract 1128.05, Salt Lake County, Utah","51","51","0","0","51","0","0","0","0","0"
"1500000US490351128053","Block Group 3, Census Tract 1128.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128121","Block Group 1, Census Tract 1128.12, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128122","Block Group 2, Census Tract 1128.12, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128123","Block Group 3, Census Tract 1128.12, Salt Lake County, Utah","10","0","0","0","0","0","10","0","0","10"
"1500000US490351128124","Block Group 4, Census Tract 1128.12, Salt Lake County, Utah","11","0","0","0","0","0","11","0","0","11"
"1500000US490351128131","Block Group 1, Census Tract 1128.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128132","Block Group 2, Census Tract 1128.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128133","Block Group 3, Census Tract 1128.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128134","Block Group 4, Census Tract 1128.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128141","Block Group 1, Census Tract 1128.14, Salt Lake County, Utah","9","0","0","0","0","0","9","0","0","9"
"1500000US490351128142","Block Group 2, Census Tract 1128.14, Salt Lake County, Utah","26","9","0","9","0","0","17","0","0","17"
"1500000US490351128151","Block Group 1, Census Tract 1128.15, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128152","Block Group 2, Census Tract 1128.15, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128153","Block Group 3, Census Tract 1128.15, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128161","Block Group 1, Census Tract 1128.16, Salt Lake County, Utah","90","81","0","0","81","0","9","0","0","9"
"1500000US490351128162","Block Group 2, Census Tract 1128.16, Salt Lake County, Utah","7","0","0","0","0","0","7","0","0","7"
"1500000US490351128163","Block Group 3, Census Tract 1128.16, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128181","Block Group 1, Census Tract 1128.18, Salt Lake County, Utah","3136","3136","3136","0","0","0","0","0","0","0"
"1500000US490351128211","Block Group 1, Census Tract 1128.21, Salt Lake County, Utah","16","0","0","0","0","0","16","0","0","16"
"1500000US490351128212","Block Group 2, Census Tract 1128.21, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128213","Block Group 3, Census Tract 1128.21, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128214","Block Group 4, Census Tract 1128.21, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128221","Block Group 1, Census Tract 1128.22, Salt Lake County, Utah","75","0","0","0","0","0","75","0","0","75"
"1500000US490351128222","Block Group 2, Census Tract 1128.22, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128223","Block Group 3, Census Tract 1128.22, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128231","Block Group 1, Census Tract 1128.23, Salt Lake County, Utah","33","33","0","33","0","0","0","0","0","0"
"1500000US490351128232","Block Group 2, Census Tract 1128.23, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128233","Block Group 3, Census Tract 1128.23, Salt Lake County, Utah","11","0","0","0","0","0","11","0","0","11"
"1500000US490351128241","Block Group 1, Census Tract 1128.24, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128242","Block Group 2, Census Tract 1128.24, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128243","Block Group 3, Census Tract 1128.24, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128244","Block Group 4, Census Tract 1128.24, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128251","Block Group 1, Census Tract 1128.25, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128252","Block Group 2, Census Tract 1128.25, Salt Lake County, Utah","37","13","0","13","0","0","24","0","0","24"
"1500000US490351128261","Block Group 1, Census Tract 1128.26, Salt Lake County, Utah","8","0","0","0","0","0","8","0","0","8"
"1500000US490351128262","Block Group 2, Census Tract 1128.26, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128263","Block Group 3, Census Tract 1128.26, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128271","Block Group 1, Census Tract 1128.27, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128281","Block Group 1, Census Tract 1128.28, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128282","Block Group 2, Census Tract 1128.28, Salt Lake County, Utah","13","13","0","0","13","0","0","0","0","0"
"1500000US490351128291","Block Group 1, Census Tract 1128.29, Salt Lake County, Utah","73","51","0","47","4","0","22","0","0","22"
"1500000US490351128301","Block Group 1, Census Tract 1128.30, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128302","Block Group 2, Census Tract 1128.30, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128311","Block Group 1, Census Tract 1128.31, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351128312","Block Group 2, Census Tract 1128.31, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129041","Block Group 1, Census Tract 1129.04, Salt Lake County, Utah","5","0","0","0","0","0","5","0","0","5"
"1500000US490351129042","Block Group 2, Census Tract 1129.04, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129043","Block Group 3, Census Tract 1129.04, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129044","Block Group 4, Census Tract 1129.04, Salt Lake County, Utah","6","0","0","0","0","0","6","0","0","6"
"1500000US490351129045","Block Group 5, Census Tract 1129.04, Salt Lake County, Utah","8","0","0","0","0","0","8","0","0","8"
"1500000US490351129051","Block Group 1, Census Tract 1129.05, Salt Lake County, Utah","1","0","0","0","0","0","1","0","0","1"
"1500000US490351129052","Block Group 2, Census Tract 1129.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129053","Block Group 3, Census Tract 1129.05, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129071","Block Group 1, Census Tract 1129.07, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129072","Block Group 2, Census Tract 1129.07, Salt Lake County, Utah","105","105","0","0","105","0","0","0","0","0"
"1500000US490351129073","Block Group 3, Census Tract 1129.07, Salt Lake County, Utah","42","0","0","0","0","0","42","0","0","42"
"1500000US490351129121","Block Group 1, Census Tract 1129.12, Salt Lake County, Utah","14","0","0","0","0","0","14","0","0","14"
"1500000US490351129122","Block Group 2, Census Tract 1129.12, Salt Lake County, Utah","79","79","0","0","79","0","0","0","0","0"
"1500000US490351129131","Block Group 1, Census Tract 1129.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129132","Block Group 2, Census Tract 1129.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129133","Block Group 3, Census Tract 1129.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129141","Block Group 1, Census Tract 1129.14, Salt Lake County, Utah","7","0","0","0","0","0","7","0","0","7"
"1500000US490351129142","Block Group 2, Census Tract 1129.14, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129143","Block Group 3, Census Tract 1129.14, Salt Lake County, Utah","9","0","0","0","0","0","9","0","0","9"
"1500000US490351129144","Block Group 4, Census Tract 1129.14, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129161","Block Group 1, Census Tract 1129.16, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129162","Block Group 2, Census Tract 1129.16, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129163","Block Group 3, Census Tract 1129.16, Salt Lake County, Utah","8","0","0","0","0","0","8","0","0","8"
"1500000US490351129171","Block Group 1, Census Tract 1129.17, Salt Lake County, Utah","4","0","0","0","0","0","4","0","0","4"
"1500000US490351129172","Block Group 2, Census Tract 1129.17, Salt Lake County, Utah","5","0","0","0","0","0","5","0","0","5"
"1500000US490351129181","Block Group 1, Census Tract 1129.18, Salt Lake County, Utah","3","0","0","0","0","0","3","0","0","3"
"1500000US490351129182","Block Group 2, Census Tract 1129.18, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129183","Block Group 3, Census Tract 1129.18, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129201","Block Group 1, Census Tract 1129.20, Salt Lake County, Utah","21","0","0","0","0","0","21","0","0","21"
"1500000US490351129202","Block Group 2, Census Tract 1129.20, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129211","Block Group 1, Census Tract 1129.21, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129212","Block Group 2, Census Tract 1129.21, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351129213","Block Group 3, Census Tract 1129.21, Salt Lake County, Utah","15","0","0","0","0","0","15","0","0","15"
"1500000US490351130071","Block Group 1, Census Tract 1130.07, Salt Lake County, Utah","9","0","0","0","0","0","9","0","0","9"
"1500000US490351130072","Block Group 2, Census Tract 1130.07, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130081","Block Group 1, Census Tract 1130.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130082","Block Group 2, Census Tract 1130.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130083","Block Group 3, Census Tract 1130.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130084","Block Group 4, Census Tract 1130.08, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130101","Block Group 1, Census Tract 1130.10, Salt Lake County, Utah","10","10","0","0","10","0","0","0","0","0"
"1500000US490351130102","Block Group 2, Census Tract 1130.10, Salt Lake County, Utah","64","64","0","0","64","0","0","0","0","0"
"1500000US490351130103","Block Group 3, Census Tract 1130.10, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130104","Block Group 4, Census Tract 1130.10, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130105","Block Group 5, Census Tract 1130.10, Salt Lake County, Utah","70","70","0","0","70","0","0","0","0","0"
"1500000US490351130111","Block Group 1, Census Tract 1130.11, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130112","Block Group 2, Census Tract 1130.11, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130113","Block Group 3, Census Tract 1130.11, Salt Lake County, Utah","68","68","0","0","68","0","0","0","0","0"
"1500000US490351130121","Block Group 1, Census Tract 1130.12, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130122","Block Group 2, Census Tract 1130.12, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130123","Block Group 3, Census Tract 1130.12, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130124","Block Group 4, Census Tract 1130.12, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130131","Block Group 1, Census Tract 1130.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130132","Block Group 2, Census Tract 1130.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130133","Block Group 3, Census Tract 1130.13, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130141","Block Group 1, Census Tract 1130.14, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130142","Block Group 2, Census Tract 1130.14, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130161","Block Group 1, Census Tract 1130.16, Salt Lake County, Utah","6","6","0","0","6","0","0","0","0","0"
"1500000US490351130162","Block Group 2, Census Tract 1130.16, Salt Lake County, Utah","5","0","0","0","0","0","5","0","0","5"
"1500000US490351130163","Block Group 3, Census Tract 1130.16, Salt Lake County, Utah","17","0","0","0","0","0","17","0","0","17"
"1500000US490351130171","Block Group 1, Census Tract 1130.17, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130172","Block Group 2, Census Tract 1130.17, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130173","Block Group 3, Census Tract 1130.17, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130174","Block Group 4, Census Tract 1130.17, Salt Lake County, Utah","4","0","0","0","0","0","4","0","0","4"
"1500000US490351130211","Block Group 1, Census Tract 1130.21, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130212","Block Group 2, Census Tract 1130.21, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130221","Block Group 1, Census Tract 1130.22, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130222","Block Group 2, Census Tract 1130.22, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130223","Block Group 3, Census Tract 1130.22, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130231","Block Group 1, Census Tract 1130.23, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130232","Block Group 2, Census Tract 1130.23, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130233","Block Group 3, Census Tract 1130.23, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130241","Block Group 1, Census Tract 1130.24, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130242","Block Group 2, Census Tract 1130.24, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351130251","Block Group 1, Census Tract 1130.25, Salt Lake County, Utah","24","24","0","0","24","0","0","0","0","0"
"1500000US490351130252","Block Group 2, Census Tract 1130.25, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351131011","Block Group 1, Census Tract 1131.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351131012","Block Group 2, Census Tract 1131.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490351131013","Block Group 3, Census Tract 1131.01, Salt Lake County, Utah","16","0","0","0","0","0","16","0","0","16"
"1500000US490351131014","Block Group 4, Census Tract 1131.01, Salt Lake County, Utah","0","0","0","0","0","0","0","0","0","0"
